AXVISOR_RT_HOST_TRACE schema=1 vm=1 counter_frequency_hz=24000000 start_ticks=1931969768 end_ticks=2055328787 records=1094 dropped=0 incomplete=0 failed_injections=0 unowned_virtual_timer_irqs=0 counter_frequency_mismatches=0
AXVISOR_RT_HOST_IRQ schema=1 sequence=554 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2006191391 guest_counter_ticks=74341246 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=555 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2006392550 guest_counter_ticks=74542405 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=556 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2006431246 guest_counter_ticks=74581101 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=557 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2006633000 guest_counter_ticks=74782855 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=558 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2006671514 guest_counter_ticks=74821369 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=559 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2006872372 guest_counter_ticks=75022227 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=560 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2006911236 guest_counter_ticks=75061091 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=561 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2007011441 guest_counter_ticks=75161296 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=562 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2007112339 guest_counter_ticks=75262194 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=563 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2007151420 guest_counter_ticks=75301275 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=564 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2007352754 guest_counter_ticks=75502609 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=565 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2007391492 guest_counter_ticks=75541347 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=566 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2007592980 guest_counter_ticks=75742835 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=567 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2007631431 guest_counter_ticks=75781286 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=568 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2007832338 guest_counter_ticks=75982193 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=569 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2007871419 guest_counter_ticks=76021274 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=570 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2008045978 guest_counter_ticks=76195833 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=571 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2008111694 guest_counter_ticks=76261549 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=572 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2008312139 guest_counter_ticks=76461994 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=573 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2008351682 guest_counter_ticks=76501537 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=574 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2008355175 guest_counter_ticks=76505030 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=575 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2008552337 guest_counter_ticks=76702192 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=576 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2008591390 guest_counter_ticks=76741245 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=577 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2008792472 guest_counter_ticks=76942327 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=578 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2008831595 guest_counter_ticks=76981450 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=579 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2009032775 guest_counter_ticks=77182630 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=580 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2009071408 guest_counter_ticks=77221263 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=581 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2009272329 guest_counter_ticks=77422184 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=582 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2009311438 guest_counter_ticks=77461293 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=583 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2009512779 guest_counter_ticks=77662634 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=584 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2009551615 guest_counter_ticks=77701470 forwarding_ticks=0 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=585 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2009752347 guest_counter_ticks=77902202 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=586 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2009791218 guest_counter_ticks=77941073 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=587 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2009928355 guest_counter_ticks=78078210 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=588 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2009992776 guest_counter_ticks=78142631 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=589 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2010031360 guest_counter_ticks=78181215 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=590 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2010188300 guest_counter_ticks=78338155 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=591 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2010232953 guest_counter_ticks=78382808 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=592 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2010271404 guest_counter_ticks=78421259 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=593 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2010472549 guest_counter_ticks=78622404 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=594 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2010511287 guest_counter_ticks=78661142 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=595 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2010712866 guest_counter_ticks=78862721 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=596 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2010751401 guest_counter_ticks=78901256 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=597 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2010952567 guest_counter_ticks=79102422 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=598 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2010991431 guest_counter_ticks=79141286 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=599 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2011192121 guest_counter_ticks=79341976 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=600 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2011231559 guest_counter_ticks=79381414 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=601 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2011432865 guest_counter_ticks=79582720 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=602 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2011471617 guest_counter_ticks=79621472 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=603 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2011631217 guest_counter_ticks=79781072 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=604 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2011711318 guest_counter_ticks=79861173 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=605 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2011912120 guest_counter_ticks=80061975 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=606 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2011951446 guest_counter_ticks=80101301 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=607 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2011955590 guest_counter_ticks=80105445 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=608 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2012152563 guest_counter_ticks=80302418 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=609 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2012191721 guest_counter_ticks=80341576 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=610 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2012392334 guest_counter_ticks=80542189 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=611 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2012431226 guest_counter_ticks=80581081 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=612 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2012632875 guest_counter_ticks=80782730 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=613 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2012671452 guest_counter_ticks=80821307 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=614 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2012766694 guest_counter_ticks=80916549 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=615 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2012872905 guest_counter_ticks=81022760 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=616 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2012911230 guest_counter_ticks=81061085 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=617 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2013025785 guest_counter_ticks=81175640 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=618 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2013112116 guest_counter_ticks=81261971 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=619 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2013151232 guest_counter_ticks=81301087 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=620 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2013352895 guest_counter_ticks=81502750 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=621 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2013391472 guest_counter_ticks=81541327 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=622 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2013592757 guest_counter_ticks=81742612 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=623 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2013631432 guest_counter_ticks=81781287 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=624 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2013832262 guest_counter_ticks=81982117 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=625 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2013871483 guest_counter_ticks=82021338 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=626 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2014072775 guest_counter_ticks=82222630 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=627 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2014111247 guest_counter_ticks=82261102 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=628 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2014312308 guest_counter_ticks=82462163 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=629 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2014351228 guest_counter_ticks=82501083 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=630 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2014552219 guest_counter_ticks=82702074 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=631 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2014591272 guest_counter_ticks=82741127 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=632 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2014704238 guest_counter_ticks=82854093 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=633 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2014831589 guest_counter_ticks=82981444 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=634 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2014936148 guest_counter_ticks=83086003 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=635 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2014959857 guest_counter_ticks=83109712 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=636 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2014984007 guest_counter_ticks=83133862 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=637 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015007940 guest_counter_ticks=83157795 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=638 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015032041 guest_counter_ticks=83181896 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=639 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015055967 guest_counter_ticks=83205822 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=640 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2015071255 guest_counter_ticks=83221110 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=641 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015079879 guest_counter_ticks=83229734 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=642 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015103945 guest_counter_ticks=83253800 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=643 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015127962 guest_counter_ticks=83277817 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=644 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015151937 guest_counter_ticks=83301792 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=645 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015175968 guest_counter_ticks=83325823 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=646 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015199922 guest_counter_ticks=83349777 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=647 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015224023 guest_counter_ticks=83373878 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=648 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015247991 guest_counter_ticks=83397846 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=649 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015271966 guest_counter_ticks=83421821 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=650 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015295983 guest_counter_ticks=83445838 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=651 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2015311236 guest_counter_ticks=83461091 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=652 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015319874 guest_counter_ticks=83469729 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=653 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015343961 guest_counter_ticks=83493816 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=654 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015367999 guest_counter_ticks=83517854 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=655 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015391981 guest_counter_ticks=83541836 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=656 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015415984 guest_counter_ticks=83565839 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=657 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015439868 guest_counter_ticks=83589723 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=658 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015463976 guest_counter_ticks=83613831 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=659 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015487993 guest_counter_ticks=83637848 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=660 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015511968 guest_counter_ticks=83661823 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=661 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015535964 guest_counter_ticks=83685819 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=662 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2015551245 guest_counter_ticks=83701100 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=663 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2015554241 guest_counter_ticks=83704096 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=664 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015559876 guest_counter_ticks=83709731 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=665 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015571307 guest_counter_ticks=83721162 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=666 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015583879 guest_counter_ticks=83733734 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=667 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015607924 guest_counter_ticks=83757779 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=668 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015632004 guest_counter_ticks=83781859 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=669 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015655958 guest_counter_ticks=83805813 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=670 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015679905 guest_counter_ticks=83829760 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=671 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015703985 guest_counter_ticks=83853840 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=672 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015727932 guest_counter_ticks=83877787 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=673 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015751970 guest_counter_ticks=83901825 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=674 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015776043 guest_counter_ticks=83925898 forwarding_ticks=14 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=675 vm=1 vcpu=1 pcpu=2 physical_irq=27 virtual_irq=27 host_counter_ticks=2015791254 guest_counter_ticks=83941109 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=676 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015799892 guest_counter_ticks=83949747 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=677 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015823979 guest_counter_ticks=83973834 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=678 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015847996 guest_counter_ticks=83997851 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=679 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015872020 guest_counter_ticks=84021875 forwarding_ticks=7 injected=1
AXVISOR_RT_HOST_IRQ schema=1 sequence=680 vm=1 vcpu=0 pcpu=1 physical_irq=27 virtual_irq=27 host_counter_ticks=2015895981 guest_counter_ticks=84045836 forwarding_ticks=7 injected=1
